File 0, Channel(s) [1, 2, 3, 4], stats ['chisq', 'P2P_raw', 'P2P_base', 'P2P_fit', 'time_raw', 'time_base', 'time_fit']
0.37	29.9	28.3	27.7	60.3	60.3	61.0	0.38	23.6	22.1	19.9	59.9	60.1	60.8	0.45	9.3	7.1	6.9	78.1	81.0	79.7	0.59	16.5	12.3	10.3	88.8	89.2	88.2	
0.34	32.3	30.7	31.5	60.8	60.8	62.3	0.30	48.0	46.2	45.1	62.7	62.9	64.1	0.39	18.2	16.5	15.2	90.3	92.0	85.8	0.67	26.9	22.9	21.1	89.1	89.5	89.2	
0.40	41.6	39.9	39.5	60.1	60.1	60.5	0.30	22.2	20.8	20.2	59.1	59.1	60.7	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.69	16.1	12.4	10.8	87.6	88.0	86.5	
0.49	31.7	29.9	30.3	58.3	58.3	58.7	0.55	20.1	18.3	18.1	59.7	59.9	60.0	0.75	15.3	13.1	13.0	74.8	75.2	77.3	0.97	25.0	19.2	17.7	87.7	91.9	89.1	
0.36	23.2	21.5	20.7	56.2	56.5	57.1	0.30	20.5	19.0	18.0	55.2	55.4	54.7	0.43	10.4	8.2	7.1	72.4	72.8	72.5	0.96	19.2	14.8	14.1	80.2	80.4	80.4	
0.30	33.1	31.4	29.1	57.3	57.4	60.8	0.34	28.5	27.0	17.3	60.9	61.3	58.0	1.56	16.7	14.4	3.9	168.0	168.2	75.1	1.48	21.4	16.6	3.7	168.0	168.0	79.2	
0.52	37.7	35.8	34.6	48.3	48.3	48.3	0.35	23.8	22.4	21.1	50.3	64.2	54.9	0.45	9.8	8.0	7.1	66.9	67.3	66.6	0.68	9.6	4.7	3.3	74.5	75.3	75.1	
0.28	29.2	28.1	28.2	64.1	64.1	63.5	0.43	53.6	51.9	51.3	64.0	64.0	63.6	0.47	10.1	8.2	6.4	80.6	80.7	77.4	0.72	15.3	10.9	9.1	91.7	92.1	90.8	
0.38	35.1	33.6	34.9	57.8	57.8	58.3	0.40	21.7	19.9	19.3	58.6	58.8	60.1	0.44	9.6	7.2	5.0	79.3	79.3	63.4	0.69	16.1	12.1	10.9	87.3	87.7	87.4	
0.36	29.5	28.2	26.8	58.9	59.1	60.0	0.42	24.3	22.7	20.6	131.5	131.5	59.3	0.46	20.4	18.1	13.4	131.5	131.5	69.3	0.60	22.2	19.6	14.5	131.5	131.5	83.3	
1.15	35.1	31.6	21.5	61.1	64.2	61.6	0.39	50.1	48.7	40.7	61.8	61.8	61.5	2.17	19.8	16.0	4.0	75.4	75.4	71.1	1.54	24.6	19.6	17.4	89.3	92.6	89.9	
0.35	22.7	21.1	20.5	38.0	38.0	38.3	0.40	17.2	15.4	14.8	38.6	38.8	38.8	4.53	9.6	5.2	0.9	68.7	70.1	117.5	0.56	14.6	10.7	9.2	66.6	67.0	65.4	
0.38	26.2	24.4	24.7	61.4	61.4	61.7	0.37	52.5	50.8	49.4	61.2	61.4	61.6	0.65	21.7	18.3	17.7	78.2	78.4	78.2	0.57	24.5	21.5	21.5	84.4	84.6	84.9	
1.71	25.1	23.7	21.7	55.8	58.8	57.4	1.70	24.5	22.8	21.3	131.2	131.2	60.1	1.35	17.8	14.8	-1.3	131.2	131.2	72.9	1.52	19.0	15.2	5.0	131.2	131.2	90.5	
0.35	27.0	25.4	24.7	60.8	60.9	61.1	0.75	50.6	48.1	48.5	60.2	60.8	62.6	0.50	7.5	4.5	3.5	77.4	87.9	77.7	0.66	18.6	14.9	13.5	85.9	95.3	89.7	
0.33	65.7	63.9	65.6	61.6	61.6	61.5	0.41	35.1	33.5	33.3	62.8	63.0	64.1	0.47	31.2	28.9	27.2	75.3	75.3	75.2	0.67	27.4	23.4	10.2	112.0	112.0	91.5	
0.30	56.4	54.4	45.9	66.0	66.0	64.6	0.37	36.5	34.7	27.8	64.3	65.2	63.6	1.20	16.3	13.7	3.6	169.5	169.5	96.6	0.77	23.3	18.6	16.7	169.5	169.5	95.8	
0.45	22.1	19.6	20.0	56.9	57.3	58.4	0.47	26.8	24.7	23.8	59.6	59.6	59.3	0.47	14.1	11.5	9.7	73.3	78.3	74.4	0.84	30.2	24.3	23.4	82.4	82.8	83.7	
